,tweet,label,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
43,rt andrcici janganlah berbatas anies baswedan menikmati rakitan cetak biru di monumen nasional nan memadai kejanggalannya usutskandalmou,1,"['rt', 'andrcici', 'janganlah', 'berbatas', 'anies', 'baswedan', 'menikmati', 'rakitan', 'cetak', 'biru', 'di', 'monumen', 'nasional', 'nan', 'memadai', 'kejanggalannya', 'usutskandalmou']","['andrcici', 'berbatas', 'anies', 'baswedan', 'menikmati', 'rakitan', 'cetak', 'biru', 'monumen', 'nasional', 'nan', 'memadai', 'kejanggalannya', 'usutskandalmou']","['andrcici', 'batas', 'anies', 'baswedan', 'nikmat', 'rakit', 'cetak', 'biru', 'monumen', 'nasional', 'nan', 'pada', 'janggal', 'usutskandalmou']"
44,rt regidian janganlah datang anies baswedan menikmati buatan desain di monumen nasional nan tumpat kejanggalannya usutskandalmonasgate,1,"['rt', 'regidian', 'janganlah', 'datang', 'anies', 'baswedan', 'menikmati', 'buatan', 'desain', 'di', 'monumen', 'nasional', 'nan', 'tumpat', 'kejanggalannya', 'usutskandalmonasgate']","['regidian', 'anies', 'baswedan', 'menikmati', 'buatan', 'desain', 'monumen', 'nasional', 'nan', 'tumpat', 'kejanggalannya', 'usutskandalmonasgate']","['regidian', 'anies', 'baswedan', 'nikmat', 'buat', 'desain', 'monumen', 'nasional', 'nan', 'tumpat', 'janggal', 'usutskandalmonasgate']"
45,rt alanpradipto janganlah datang anies baswedan menikmati rakitan proposal di monumen nasional nan peres kejanggalannya usutskandalmonau,1,"['rt', 'alanpradipto', 'janganlah', 'datang', 'anies', 'baswedan', 'menikmati', 'rakitan', 'proposal', 'di', 'monumen', 'nasional', 'nan', 'peres', 'kejanggalannya', 'usutskandalmonau']","['alanpradipto', 'anies', 'baswedan', 'menikmati', 'rakitan', 'proposal', 'monumen', 'nasional', 'nan', 'peres', 'kejanggalannya', 'usutskandalmonau']","['alanpradipto', 'anies', 'baswedan', 'nikmat', 'rakit', 'proposal', 'monumen', 'nasional', 'nan', 'peres', 'janggal', 'usutskandalmonau']"
46,rt akbarironako jgn sampek anies baswedan menikmati hsil proyek d monas yg penuh kejanggalannya usutskandalmonasgate,1,"['rt', 'akbarironako', 'jgn', 'sampek', 'anies', 'baswedan', 'menikmati', 'hsil', 'proyek', 'd', 'monas', 'yg', 'penuh', 'kejanggalannya', 'usutskandalmonasgate']","['akbarironako', 'sampek', 'anies', 'baswedan', 'menikmati', 'hsil', 'proyek', 'monas', 'penuh', 'kejanggalannya', 'usutskandalmonasgate']","['akbarironako', 'sampek', 'anies', 'baswedan', 'nikmat', 'hsil', 'proyek', 'monas', 'penuh', 'janggal', 'usutskandalmonasgate']"
47,rt rozergilang janganlah mencapai anies baswedan menikmati rakitan rencana di monumen nasional nan kancap kejanggalannya usutskandalmonu,1,"['rt', 'rozergilang', 'janganlah', 'mencapai', 'anies', 'baswedan', 'menikmati', 'rakitan', 'rencana', 'di', 'monumen', 'nasional', 'nan', 'kancap', 'kejanggalannya', 'usutskandalmonu']","['rozergilang', 'mencapai', 'anies', 'baswedan', 'menikmati', 'rakitan', 'rencana', 'monumen', 'nasional', 'nan', 'kancap', 'kejanggalannya', 'usutskandalmonu']","['rozergilang', 'capai', 'anies', 'baswedan', 'nikmat', 'rakit', 'rencana', 'monumen', 'nasional', 'nan', 'kancap', 'janggal', 'usutskandalmonu']"
48,rt syandanataki janganlah datang anies baswedan menikmati buatan desain di monumen nasional nan tamam kejanggalannya usutskandalmonasgau,1,"['rt', 'syandanataki', 'janganlah', 'datang', 'anies', 'baswedan', 'menikmati', 'buatan', 'desain', 'di', 'monumen', 'nasional', 'nan', 'tamam', 'kejanggalannya', 'usutskandalmonasgau']","['syandanataki', 'anies', 'baswedan', 'menikmati', 'buatan', 'desain', 'monumen', 'nasional', 'nan', 'tamam', 'kejanggalannya', 'usutskandalmonasgau']","['syandanataki', 'anies', 'baswedan', 'nikmat', 'buat', 'desain', 'monumen', 'nasional', 'nan', 'tamam', 'janggal', 'usutskandalmonasgau']"
49,rt rgfansofficial ternyata ini produk pangan yg disubsidi oleh aniesnberas rbkgndaging sapi rbkgntelur ayam rbtrayndagu,0,"['rt', 'rgfansofficial', 'ternyata', 'ini', 'produk', 'pangan', 'yg', 'disubsidi', 'oleh', 'aniesnberas', 'rbkgndaging', 'sapi', 'rbkgntelur', 'ayam', 'rbtrayndagu']","['rgfansofficial', 'produk', 'pangan', 'disubsidi', 'aniesnberas', 'rbkgndaging', 'sapi', 'rbkgntelur', 'ayam', 'rbtrayndagu']","['rgfansofficial', 'produk', 'pangan', 'subsidi', 'aniesnberas', 'rbkgndaging', 'sapi', 'rbkgntelur', 'ayam', 'rbtrayndagu']"
50,rt natasyaelviras janganlah berbatas anies baswedan menikmati produk desain di monumen nasional nan padat kejanggalannya usutskandalmonu,1,"['rt', 'natasyaelviras', 'janganlah', 'berbatas', 'anies', 'baswedan', 'menikmati', 'produk', 'desain', 'di', 'monumen', 'nasional', 'nan', 'padat', 'kejanggalannya', 'usutskandalmonu']","['natasyaelviras', 'berbatas', 'anies', 'baswedan', 'menikmati', 'produk', 'desain', 'monumen', 'nasional', 'nan', 'padat', 'kejanggalannya', 'usutskandalmonu']","['natasyaelviras', 'batas', 'anies', 'baswedan', 'nikmat', 'produk', 'desain', 'monumen', 'nasional', 'nan', 'padat', 'janggal', 'usutskandalmonu']"
51,rt ratnadedw janganlah datang anies baswedan menikmati rakitan proposal di monumen nasional nan peres kejanggalannya usutskandalmonasgau,1,"['rt', 'ratnadedw', 'janganlah', 'datang', 'anies', 'baswedan', 'menikmati', 'rakitan', 'proposal', 'di', 'monumen', 'nasional', 'nan', 'peres', 'kejanggalannya', 'usutskandalmonasgau']","['ratnadedw', 'anies', 'baswedan', 'menikmati', 'rakitan', 'proposal', 'monumen', 'nasional', 'nan', 'peres', 'kejanggalannya', 'usutskandalmonasgau']","['ratnadedw', 'anies', 'baswedan', 'nikmat', 'rakit', 'proposal', 'monumen', 'nasional', 'nan', 'peres', 'janggal', 'usutskandalmonasgau']"
52,rt rosaaprilliaa jgn sampek anies baswedan menikmati hsil proyek d monas yg penuh kejanggalannya usutskandalmonasgate,1,"['rt', 'rosaaprilliaa', 'jgn', 'sampek', 'anies', 'baswedan', 'menikmati', 'hsil', 'proyek', 'd', 'monas', 'yg', 'penuh', 'kejanggalannya', 'usutskandalmonasgate']","['rosaaprilliaa', 'sampek', 'anies', 'baswedan', 'menikmati', 'hsil', 'proyek', 'monas', 'penuh', 'kejanggalannya', 'usutskandalmonasgate']","['rosaaprilliaa', 'sampek', 'anies', 'baswedan', 'nikmat', 'hsil', 'proyek', 'monas', 'penuh', 'janggal', 'usutskandalmonasgate']"
53,jangan sampai anies baswedan menikmati hasil proyek di monas yang penuh kejanggalannya usutskandalmonasgate,1,"['jangan', 'sampai', 'anies', 'baswedan', 'menikmati', 'hasil', 'proyek', 'di', 'monas', 'yang', 'penuh', 'kejanggalannya', 'usutskandalmonasgate']","['anies', 'baswedan', 'menikmati', 'hasil', 'proyek', 'monas', 'penuh', 'kejanggalannya', 'usutskandalmonasgate']","['anies', 'baswedan', 'nikmat', 'hasil', 'proyek', 'monas', 'penuh', 'janggal', 'usutskandalmonasgate']"
54,apakah bekasi sudah masuk jakarta sehingga peresmiannya dilakukan oleh gubernur jakarta terlepas proyek tersebut menggunakan dana hibah pemprov dki tapi bukan berarti bekasi bagian dari dki bukannnridwankamil aniesbaswedannhttpstcosnrpxov,0,"['apakah', 'bekasi', 'sudah', 'masuk', 'jakarta', 'sehingga', 'peresmiannya', 'dilakukan', 'oleh', 'gubernur', 'jakarta', 'terlepas', 'proyek', 'tersebut', 'menggunakan', 'dana', 'hibah', 'pemprov', 'dki', 'tapi', 'bukan', 'berarti', 'bekasi', 'bagian', 'dari', 'dki', 'bukannnridwankamil', 'aniesbaswedannhttpstcosnrpxov']","['bekasi', 'masuk', 'jakarta', 'peresmiannya', 'gubernur', 'jakarta', 'terlepas', 'proyek', 'dana', 'hibah', 'pemprov', 'dki', 'bekasi', 'dki', 'bukannnridwankamil', 'aniesbaswedannhttpstcosnrpxov']","['bekas', 'masuk', 'jakarta', 'resmi', 'gubernur', 'jakarta', 'lepas', 'proyek', 'dana', 'hibah', 'pemprov', 'dki', 'bekas', 'dki', 'bukannnridwankamil', 'aniesbaswedannhttpstcosnrpxov']"
55,rt herucatur ekokuntadhi gak level gubenur loe sandingkan sama raja nyang pantas presiden vs presiden udeudddnnkita bikin polliu,1,"['rt', 'herucatur', 'ekokuntadhi', 'gak', 'level', 'gubenur', 'loe', 'sandingkan', 'sama', 'raja', 'nyang', 'pantas', 'presiden', 'vs', 'presiden', 'udeudddnnkita', 'bikin', 'polliu']","['herucatur', 'ekokuntadhi', 'level', 'gubenur', 'loe', 'sandingkan', 'raja', 'nyang', 'presiden', 'vs', 'presiden', 'udeudddnnkita', 'polliu']","['herucatur', 'ekokuntadhi', 'level', 'gubenur', 'loe', 'sanding', 'raja', 'nyang', 'presiden', 'vs', 'presiden', 'udeudddnnkita', 'polliu']"
56,rizmawidiono anies ras edan,1,"['rizmawidiono', 'anies', 'ras', 'edan']","['rizmawidiono', 'anies', 'ras', 'edan']","['rizmawidiono', 'anies', 'ras', 'edan']"
57,rt maspiyuuu monas akan dibuat sekelas dengan menara eiffel anies malah dihujat httpstcoeubwptwc httpstcofkzoavnm,0,"['rt', 'maspiyuuu', 'monas', 'akan', 'dibuat', 'sekelas', 'dengan', 'menara', 'eiffel', 'anies', 'malah', 'dihujat', 'httpstcoeubwptwc', 'httpstcofkzoavnm']","['maspiyuuu', 'monas', 'sekelas', 'menara', 'eiffel', 'anies', 'dihujat', 'httpstcoeubwptwc', 'httpstcofkzoavnm']","['maspiyuuu', 'monas', 'kelas', 'menara', 'eiffel', 'anies', 'hujat', 'httpstcoeubwptwc', 'httpstcofkzoavnm']"
58,rt kadrunhunter awasada gerakan kampret gurun sedang berusaha mengalihkan isu skandal monasgate untuk melindungi anies dari perbuatanu,1,"['rt', 'kadrunhunter', 'awasada', 'gerakan', 'kampret', 'gurun', 'sedang', 'berusaha', 'mengalihkan', 'isu', 'skandal', 'monasgate', 'untuk', 'melindungi', 'anies', 'dari', 'perbuatanu']","['kadrunhunter', 'awasada', 'gerakan', 'kampret', 'gurun', 'berusaha', 'mengalihkan', 'isu', 'skandal', 'monasgate', 'melindungi', 'anies', 'perbuatanu']","['kadrunhunter', 'awasada', 'gera', 'kampret', 'gurun', 'usaha', 'alih', 'isu', 'skandal', 'monasgate', 'lindung', 'anies', 'perbuatanu']"
59,arnoldbelau bu menteri mingkem baenmalah nyerang anies,1,"['arnoldbelau', 'bu', 'menteri', 'mingkem', 'baenmalah', 'nyerang', 'anies']","['arnoldbelau', 'bu', 'menteri', 'mingkem', 'baenmalah', 'nyerang', 'anies']","['arnoldbelau', 'bu', 'menteri', 'mingkem', 'baenmalah', 'nyerang', 'anies']"
60,rt seruanhl menanam kembali pohon mungkin saja itu solusi yg tepat tapi bukan berarti aniesbaswedan dan jajaran pemprov dkijakarta sebu,0,"['rt', 'seruanhl', 'menanam', 'kembali', 'pohon', 'mungkin', 'saja', 'itu', 'solusi', 'yg', 'tepat', 'tapi', 'bukan', 'berarti', 'aniesbaswedan', 'dan', 'jajaran', 'pemprov', 'dkijakarta', 'sebu']","['seruanhl', 'menanam', 'pohon', 'solusi', 'aniesbaswedan', 'jajaran', 'pemprov', 'dkijakarta', 'sebu']","['seruanhl', 'tanam', 'pohon', 'solusi', 'aniesbaswedan', 'jajar', 'pemprov', 'dkijakarta', 'sebu']"
61,rt miauwww ashes to ashes dust to dustnberawal dr monas berakhirnya di monas jugangimana drun enak tho makan buah karma uddudeauddudeannkarma gu,1,"['rt', 'miauwww', 'ashes', 'to', 'ashes', 'dust', 'to', 'dustnberawal', 'dr', 'monas', 'berakhirnya', 'di', 'monas', 'jugangimana', 'drun', 'enak', 'tho', 'makan', 'buah', 'karma', 'uddudeauddudeannkarma', 'gu']","['miauwww', 'ashes', 'to', 'ashes', 'dust', 'to', 'dustnberawal', 'dr', 'monas', 'monas', 'jugangimana', 'drun', 'enak', 'tho', 'makan', 'buah', 'karma', 'uddudeauddudeannkarma', 'gu']","['miauwww', 'ashes', 'to', 'ashes', 'dust', 'to', 'dustnberawal', 'dr', 'monas', 'monas', 'jugangimana', 'drun', 'enak', 'tho', 'makan', 'buah', 'karma', 'uddudeauddudeannkarma', 'gu']"
62,rt musniumar sy akan terus bela anies krn terus dizalimi byngkan td mlm saat jeda dlm talk show dua sisi di tv one slh seorg narsum beru,0,"['rt', 'musniumar', 'sy', 'akan', 'terus', 'bela', 'anies', 'krn', 'terus', 'dizalimi', 'byngkan', 'td', 'mlm', 'saat', 'jeda', 'dlm', 'talk', 'show', 'dua', 'sisi', 'di', 'tv', 'one', 'slh', 'seorg', 'narsum', 'beru']","['musniumar', 'sy', 'bela', 'anies', 'dizalimi', 'byngkan', 'td', 'mlm', 'jeda', 'dlm', 'talk', 'show', 'sisi', 'tv', 'one', 'slh', 'seorg', 'narsum', 'beru']","['musniumar', 'sy', 'bela', 'anies', 'zalim', 'byngkan', 'td', 'mlm', 'jeda', 'dlm', 'talk', 'show', 'sisi', 'tv', 'one', 'slh', 'seorg', 'narsum', 'beru']"
63,rt autumnove skenario yang sangat jahat terhadap seseorang yang pro rakyat kecil dan berani melawan cukong uddudeuddudcaudcudffb aniesbaswedan nnuueuueuueuufuu,1,"['rt', 'autumnove', 'skenario', 'yang', 'sangat', 'jahat', 'terhadap', 'seseorang', 'yang', 'pro', 'rakyat', 'kecil', 'dan', 'berani', 'melawan', 'cukong', 'uddudeuddudcaudcudffb', 'aniesbaswedan', 'nnuueuueuueuufuu']","['autumnove', 'skenario', 'jahat', 'pro', 'rakyat', 'berani', 'melawan', 'cukong', 'uddudeuddudcaudcudffb', 'aniesbaswedan', 'nnuueuueuueuufuu']","['autumnove', 'skenario', 'jahat', 'pro', 'rakyat', 'berani', 'lawan', 'cukong', 'uddudeuddudcaudcudffb', 'aniesbaswedan', 'nnuueuueuueuufuu']"
64,ganafmargi aprilialin gw apresiasi bpk surya paloh dgn restorasinya niat merangkul anies agar rakyat tdk terpolarisasi adlh mulia tp jgn ada drama di media group karena bersma anies target nasdem pemenang pemilu di cmn akan jadi citaud semu,0,"['ganafmargi', 'aprilialin', 'gw', 'apresiasi', 'bpk', 'surya', 'paloh', 'dgn', 'restorasinya', 'niat', 'merangkul', 'anies', 'agar', 'rakyat', 'tdk', 'terpolarisasi', 'adlh', 'mulia', 'tp', 'jgn', 'ada', 'drama', 'di', 'media', 'group', 'karena', 'bersma', 'anies', 'target', 'nasdem', 'pemenang', 'pemilu', 'di', 'cmn', 'akan', 'jadi', 'citaud', 'semu']","['ganafmargi', 'aprilialin', 'gw', 'apresiasi', 'bpk', 'surya', 'paloh', 'restorasinya', 'niat', 'merangkul', 'anies', 'rakyat', 'terpolarisasi', 'adlh', 'mulia', 'tp', 'drama', 'media', 'group', 'bersma', 'anies', 'target', 'nasdem', 'pemenang', 'pemilu', 'cmn', 'citaud', 'semu']","['ganafmargi', 'aprilialin', 'gw', 'apresiasi', 'bpk', 'surya', 'paloh', 'restorasi', 'niat', 'rangkul', 'anies', 'rakyat', 'polarisasi', 'adlh', 'mulia', 'tp', 'drama', 'media', 'group', 'bersma', 'anies', 'target', 'nasdem', 'menang', 'milu', 'cmn', 'citaud', 'semu']"
65,rt aryprasetyo usutskandalmonasgatenrevitalisasi monas bukti anies bohong terkait naturalisasi dan tak perduli banjir jakartannkita tu,1,"['rt', 'aryprasetyo', 'usutskandalmonasgatenrevitalisasi', 'monas', 'bukti', 'anies', 'bohong', 'terkait', 'naturalisasi', 'dan', 'tak', 'perduli', 'banjir', 'jakartannkita', 'tu']","['aryprasetyo', 'usutskandalmonasgatenrevitalisasi', 'monas', 'bukti', 'anies', 'bohong', 'terkait', 'naturalisasi', 'perduli', 'banjir', 'jakartannkita', 'tu']","['aryprasetyo', 'usutskandalmonasgatenrevitalisasi', 'monas', 'bukti', 'anies', 'bohong', 'kait', 'naturalisasi', 'duli', 'banjir', 'jakartannkita', 'tu']"
66,rt haikalhassan munculnya sekelompok manusia bayaran yg tiba ingin lengserkan anies telah membuat popularitas gubernur terbaik kelas duu,1,"['rt', 'haikalhassan', 'munculnya', 'sekelompok', 'manusia', 'bayaran', 'yg', 'tiba', 'ingin', 'lengserkan', 'anies', 'telah', 'membuat', 'popularitas', 'gubernur', 'terbaik', 'kelas', 'duu']","['haikalhassan', 'munculnya', 'sekelompok', 'manusia', 'bayaran', 'lengserkan', 'anies', 'popularitas', 'gubernur', 'terbaik', 'kelas', 'duu']","['haikalhassan', 'muncul', 'kelompok', 'manusia', 'bayar', 'lengser', 'anies', 'popularitas', 'gubernur', 'baik', 'kelas', 'duu']"
67,rt chchotimah katanya ga akan fokus bangun benda mati tp nyatanya benda hidup ditebanginkatanya kalo bangun kota yg megah firaun juga bu,1,"['rt', 'chchotimah', 'katanya', 'ga', 'akan', 'fokus', 'bangun', 'benda', 'mati', 'tp', 'nyatanya', 'benda', 'hidup', 'ditebanginkatanya', 'kalo', 'bangun', 'kota', 'yg', 'megah', 'firaun', 'juga', 'bu']","['chchotimah', 'fokus', 'bangun', 'benda', 'mati', 'tp', 'benda', 'hidup', 'ditebanginkatanya', 'bangun', 'kota', 'megah', 'firaun', 'bu']","['chchotimah', 'fokus', 'bangun', 'benda', 'mati', 'tp', 'benda', 'hidup', 'ditebanginkatanya', 'bangun', 'kota', 'megah', 'firaun', 'bu']"
68,persamaan pak anies dan pak jokowi adalah keduanya harus bersih tim dan gerbongnya httpstcomihhiwslcj,0,"['persamaan', 'pak', 'anies', 'dan', 'pak', 'jokowi', 'adalah', 'keduanya', 'harus', 'bersih', 'tim', 'dan', 'gerbongnya', 'httpstcomihhiwslcj']","['persamaan', 'anies', 'jokowi', 'bersih', 'tim', 'gerbongnya', 'httpstcomihhiwslcj']","['sama', 'anies', 'jokowi', 'bersih', 'tim', 'gerbong', 'httpstcomihhiwslcj']"
69,rt dwiyanadkm anies memang terbukti tidak mampu membangun jakarta kearah yg lebih baik dr pendahulunya nkarena setiap ide yg keluar daru,1,"['rt', 'dwiyanadkm', 'anies', 'memang', 'terbukti', 'tidak', 'mampu', 'membangun', 'jakarta', 'kearah', 'yg', 'lebih', 'baik', 'dr', 'pendahulunya', 'nkarena', 'setiap', 'ide', 'yg', 'keluar', 'daru']","['dwiyanadkm', 'anies', 'terbukti', 'membangun', 'jakarta', 'kearah', 'dr', 'pendahulunya', 'nkarena', 'ide', 'daru']","['dwiyanadkm', 'anies', 'bukti', 'bangun', 'jakarta', 'arah', 'dr', 'dahulu', 'nkarena', 'ide', 'daru']"
70,rt ariestariico walhi demo revitalisasi monas tuntut anies tanam pohonnusutskandalmonasgate httpstcojlrvgqw,0,"['rt', 'ariestariico', 'walhi', 'demo', 'revitalisasi', 'monas', 'tuntut', 'anies', 'tanam', 'pohonnusutskandalmonasgate', 'httpstcojlrvgqw']","['ariestariico', 'walhi', 'demo', 'revitalisasi', 'monas', 'tuntut', 'anies', 'tanam', 'pohonnusutskandalmonasgate', 'httpstcojlrvgqw']","['ariestariico', 'walhi', 'demo', 'revitalisasi', 'monas', 'tuntut', 'anies', 'tanam', 'pohonnusutskandalmonasgate', 'httpstcojlrvgqw']"
71,rt radensyuhada pemegang rekor gubernur dki terbanyak tebang pohon uddudcnnjoko pohonnahoax pohonnanies pohonnnthe winneu,1,"['rt', 'radensyuhada', 'pemegang', 'rekor', 'gubernur', 'dki', 'terbanyak', 'tebang', 'pohon', 'uddudcnnjoko', 'pohonnahoax', 'pohonnanies', 'pohonnnthe', 'winneu']","['radensyuhada', 'pemegang', 'rekor', 'gubernur', 'dki', 'tebang', 'pohon', 'uddudcnnjoko', 'pohonnahoax', 'pohonnanies', 'pohonnnthe', 'winneu']","['radensyuhada', 'pegang', 'rekor', 'gubernur', 'dki', 'tebang', 'pohon', 'uddudcnnjoko', 'pohonnahoax', 'pohonnanies', 'pohonnnthe', 'winneu']"
72,rt jumiantork yg nebang pohon proyek revitalisasi di kawasan monas bukan kontraktor pt bahana prima nusantara melainkan dinas kehutanau,0,"['rt', 'jumiantork', 'yg', 'nebang', 'pohon', 'proyek', 'revitalisasi', 'di', 'kawasan', 'monas', 'bukan', 'kontraktor', 'pt', 'bahana', 'prima', 'nusantara', 'melainkan', 'dinas', 'kehutanau']","['jumiantork', 'nebang', 'pohon', 'proyek', 'revitalisasi', 'kawasan', 'monas', 'kontraktor', 'pt', 'bahana', 'prima', 'nusantara', 'dinas', 'kehutanau']","['jumiantork', 'nebang', 'pohon', 'proyek', 'revitalisasi', 'kawasan', 'monas', 'kontraktor', 'pt', 'bahana', 'prima', 'nusantara', 'dinas', 'kehutanau']"
73,rt reizapatters walkot bekasi minta bantuan anies untuk bangun tanggul antisipasi banjir httpstcovkwgwkvmhxnnmas goodbener aniesbau,0,"['rt', 'reizapatters', 'walkot', 'bekasi', 'minta', 'bantuan', 'anies', 'untuk', 'bangun', 'tanggul', 'antisipasi', 'banjir', 'httpstcovkwgwkvmhxnnmas', 'goodbener', 'aniesbau']","['reizapatters', 'walkot', 'bekasi', 'bantuan', 'anies', 'bangun', 'tanggul', 'antisipasi', 'banjir', 'httpstcovkwgwkvmhxnnmas', 'goodbener', 'aniesbau']","['reizapatters', 'walkot', 'bekas', 'bantu', 'anies', 'bangun', 'tanggul', 'antisipasi', 'banjir', 'httpstcovkwgwkvmhxnnmas', 'goodbener', 'aniesbau']"
74,rt kadrunhunter wahaye wahayennmungkin kalau yg melakukan kesalahan fatal ini bukan dari kelompok sebelah demonya pasti berjilidu,1,"['rt', 'kadrunhunter', 'wahaye', 'wahayennmungkin', 'kalau', 'yg', 'melakukan', 'kesalahan', 'fatal', 'ini', 'bukan', 'dari', 'kelompok', 'sebelah', 'demonya', 'pasti', 'berjilidu']","['kadrunhunter', 'wahaye', 'wahayennmungkin', 'kesalahan', 'fatal', 'kelompok', 'sebelah', 'demonya', 'berjilidu']","['kadrunhunter', 'wahaye', 'wahayennmungkin', 'salah', 'fatal', 'kelompok', 'belah', 'demo', 'berjilidu']"
75,rt dwiyanadkm banjir di jalan utama urusan pusat nnbanjir dipemukiman urusan wargannpertanggung jawaban anggaran urusan skpdnnbagiu,0,"['rt', 'dwiyanadkm', 'banjir', 'di', 'jalan', 'utama', 'urusan', 'pusat', 'nnbanjir', 'dipemukiman', 'urusan', 'wargannpertanggung', 'jawaban', 'anggaran', 'urusan', 'skpdnnbagiu']","['dwiyanadkm', 'banjir', 'jalan', 'utama', 'urusan', 'pusat', 'nnbanjir', 'dipemukiman', 'urusan', 'wargannpertanggung', 'anggaran', 'urusan', 'skpdnnbagiu']","['dwiyanadkm', 'banjir', 'jalan', 'utama', 'urus', 'pusat', 'nnbanjir', 'mukim', 'urus', 'wargannpertanggung', 'anggar', 'urus', 'skpdnnbagiu']"
76,radensyuhada pasti nya anies sandi jkt di di pimpin adem ayem azanjkwhancurkanindonesia,0,"['radensyuhada', 'pasti', 'nya', 'anies', 'sandi', 'jkt', 'di', 'di', 'pimpin', 'adem', 'ayem', 'azanjkwhancurkanindonesia']","['radensyuhada', 'anies', 'sandi', 'jkt', 'pimpin', 'adem', 'ayem', 'azanjkwhancurkanindonesia']","['radensyuhada', 'anies', 'sandi', 'jkt', 'pimpin', 'adem', 'ayem', 'azanjkwhancurkanindonesia']"
77,rt wahabislokal ngakak yooonnkwak kwak kwakuddudeuddudeudeuddnjika walhi ngoceh ginian tentang aniesnnwisnhora usah dipercoyonnsinetronanuddudeuddudeuddudeudeuddnuu,1,"['rt', 'wahabislokal', 'ngakak', 'yooonnkwak', 'kwak', 'kwakuddudeuddudeudeuddnjika', 'walhi', 'ngoceh', 'ginian', 'tentang', 'aniesnnwisnhora', 'usah', 'dipercoyonnsinetronanuddudeuddudeuddudeudeuddnuu']","['wahabislokal', 'ngakak', 'yooonnkwak', 'kwak', 'kwakuddudeuddudeudeuddnjika', 'walhi', 'ngoceh', 'ginian', 'aniesnnwisnhora', 'dipercoyonnsinetronanuddudeuddudeuddudeudeuddnuu']","['wahabislokal', 'ngakak', 'yooonnkwak', 'kwak', 'kwakuddudeuddudeudeuddnjika', 'walhi', 'ngoceh', 'ginian', 'aniesnnwisnhora', 'dipercoyonnsinetronanuddudeuddudeuddudeudeuddnuu']"
